hash_module_type,buffer_type,scheduler_type,num_ports,global_voq_size,shared_memory_size,axis_data_width,clock_frequency_mhz,queue_depth_log,hash_lut,hash_ff,hash_bram,rx_lut,rx_ff,rx_bram,sched_lut,sched_ff,sched_bram,buffer_bram,total_lut,total_ff,total_bram,buffer_memory_bytes,packets_received,packets_transmitted,packets_dropped,total_cycles,avg_latency_ns,max_latency_ns,throughput_gbps,voq_overflow,shared_mem_overflow,drop_rate,rx_utilization,hash_utilization,scheduler_utilization,line_rate_achieved_ratio,phase,per_port_voq_sizes,original_total_memory,optimized_total_memory,bram_saving_pct,performance_degradation_pct
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,568,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,16,8,256,8,8,8,8",2048,568,72.265625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,560,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,8,8,256,8,8,8,8",2048,560,72.65625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,432,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,8,8,128,8,8,8,8",2048,432,78.90625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,368,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,8,8,64,8,8,8,8",2048,368,82.03125,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,336,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,8,8,32,8,8,8,8",2048,336,83.59375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,320,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,8,8,16,8,8,8,8",2048,320,84.375,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,312,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,2,"256,8,8,8,8,8,8,8",2048,312,84.765625,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,1,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,184,998,967,31,11025,17007.954984488104,0.0,11.221239997062693,True,True,0.031062124248496994,0.0630045351473923,0.5431292517006803,0.723265306122449,1.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-2.0748562024959236
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1920,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,128,256,256,256",2048,1920,6.25,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1856,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,64,256,256,256",2048,1856,9.375,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1824,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,32,256,256,256",2048,1824,10.9375,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1808,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,16,256,256,256",2048,1808,11.71875,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1800,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,8,256,256,256",2048,1800,12.109375,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1672,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,8,256,256,128",2048,1672,18.359375,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1608,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,8,256,256,64",2048,1608,21.484375,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1576,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,8,256,256,32",2048,1576,23.046875,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1560,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,8,256,256,16",2048,1560,23.828125,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1552,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,8,256,256,8",2048,1552,24.21875,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1424,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,8,256,128,8",2048,1424,30.46875,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1360,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,8,256,64,8",2048,1360,33.59375,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1328,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,8,256,32,8",2048,1328,35.15625,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1312,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,8,256,16,8",2048,1312,35.9375,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1304,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,256,256,8,256,8,8",2048,1304,36.328125,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1176,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,128,256,8,256,8,8",2048,1176,42.578125,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1112,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,64,256,8,256,8,8",2048,1112,45.703125,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1080,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,32,256,8,256,8,8",2048,1080,47.265625,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1064,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,16,256,8,256,8,8",2048,1064,48.046875,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,1056,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,8,256,8,256,8,8",2048,1056,48.4375,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,928,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,8,256,8,128,8,8",2048,928,54.6875,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,864,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,8,256,8,64,8,8",2048,864,57.8125,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,832,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,8,256,8,32,8,8",2048,832,59.375,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,816,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,8,256,8,16,8,8",2048,816,60.15625,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,808,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,256,8,256,8,8,8,8",2048,808,60.546875,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,680,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,128,8,256,8,8,8,8",2048,680,66.796875,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,616,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,64,8,256,8,8,8,8",2048,616,69.921875,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,584,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,32,8,256,8,8,8,8",2048,584,71.484375,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,568,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,16,8,256,8,8,8,8",2048,568,72.265625,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,560,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,8,8,256,8,8,8,8",2048,560,72.65625,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,432,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,8,8,128,8,8,8,8",2048,432,78.90625,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,368,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,8,8,64,8,8,8,8",2048,368,82.03125,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,336,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,8,8,32,8,8,8,8",2048,336,83.59375,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,320,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,8,8,16,8,8,8,8",2048,320,84.375,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,312,998,998,0,11227,17415.06418837676,0.0,11.372702984462066,False,False,0.0,0.06187093613610047,0.533357085597221,0.7270864879308809,0.0,2,"256,8,8,8,8,8,8,8",2048,312,84.765625,0.0
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11217,17393.78414242729,0.0,11.37143116825024,True,True,0.001002004008016032,0.06192609432111973,0.5338325755549612,0.7269323348488901,0.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.12219332480941868
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11217,17393.78414242729,0.0,11.37143116825024,True,True,0.001002004008016032,0.06192609432111973,0.5338325755549612,0.7269323348488901,0.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.12219332480941868
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11217,17393.78414242729,0.0,11.37143116825024,True,True,0.001002004008016032,0.06192609432111973,0.5338325755549612,0.7269323348488901,0.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.12219332480941868
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11217,17393.78414242729,0.0,11.37143116825024,True,True,0.001002004008016032,0.06192609432111973,0.5338325755549612,0.7269323348488901,0.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.12219332480941868
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11217,17393.78414242729,0.0,11.37143116825024,True,True,0.001002004008016032,0.06192609432111973,0.5338325755549612,0.7269323348488901,0.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.12219332480941868
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11217,17393.78414242729,0.0,11.37143116825024,True,True,0.001002004008016032,0.06192609432111973,0.5338325755549612,0.7269323348488901,0.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.12219332480941868
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11217,17393.78414242729,0.0,11.37143116825024,True,True,0.001002004008016032,0.06192609432111973,0.5338325755549612,0.7269323348488901,0.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.12219332480941868
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11217,17393.78414242729,0.0,11.37143116825024,True,True,0.001002004008016032,0.06192609432111973,0.5338325755549612,0.7269323348488901,0.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.12219332480941868
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11217,17393.78414242729,0.0,11.37143116825024,True,True,0.001002004008016032,0.06192609432111973,0.5338325755549612,0.7269323348488901,0.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.12219332480941868
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11217,17393.78414242729,0.0,11.37143116825024,True,True,0.001002004008016032,0.06192609432111973,0.5338325755549612,0.7269323348488901,0.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.12219332480941868
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11217,17393.78414242729,0.0,11.37143116825024,True,True,0.001002004008016032,0.06192609432111973,0.5338325755549612,0.7269323348488901,0.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.12219332480941868
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11217,17393.78414242729,0.0,11.37143116825024,True,True,0.001002004008016032,0.06192609432111973,0.5338325755549612,0.7269323348488901,0.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.12219332480941868
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11217,17393.78414242729,0.0,11.37143116825024,True,True,0.001002004008016032,0.06192609432111973,0.5338325755549612,0.7269323348488901,0.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.12219332480941868
FullLookupTable,NBuffersPerPort,iSLIP,8,256,-1,512,250.0,1,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,184,998,997,1,11217,17393.78414242729,0.0,11.37143116825024,True,True,0.001002004008016032,0.06192609432111973,0.5338325755549612,0.7269323348488901,0.0,2,"128,8,8,8,8,8,8,8",2048,184,91.015625,-0.12219332480941868
